nome_municipio,numero_de_nascidos_vivos_no_municipio,cobertura_saude_suplementar,total_mulheres,numero_internacoes_por_abortamento,taxa_de_abortos_inseguros_por_100_nascidos_vivos_2,taxa_de_abortos_inseguros_por_100_nascidos_vivos_5,taxa_de_abortos_inseguros_por_1000_mulheres_ferteis_2,taxa_de_abortos_inseguros_por_1000_mulheres_ferteis_5
Pedra Lavrada,92,0.0,2401.0,6,9.782608695652174,24.456521739130434,3.7484381507705122,9.37109537692628
Pedras de Fogo,436,0.03,9131.0,29,10.27637614678899,25.690940366972477,4.906910524586573,12.267276311466434
Piancó,173,0.02,5067.0,6,5.30635838150289,13.265895953757227,1.811722912966252,4.529307282415631
Picuí,263,0.02,5808.0,14,8.14448669201521,20.361216730038024,3.68801652892562,9.220041322314051
Pilar,159,0.06,3774.0,16,16.0,40.0,6.740858505564388,16.85214626391097
Pilões,136,0.01,2132.0,11,12.253676470588234,30.634191176470587,7.816604127579736,19.541510318949346
Pilõezinhos,88,0.01,1607.0,6,10.329545454545453,25.823863636363637,5.656502800248911,14.141257000622279
Pirpirituba,154,0.01,3239.0,8,7.87012987012987,19.675324675324678,3.74189564680457,9.354739117011423
Pitimbu,257,0.01,5815.0,10,5.894941634241245,14.737354085603114,2.605331040412726,6.513327601031814
Pocinhos,299,0.03,5390.0,12,6.20066889632107,15.501672240802675,3.439703153988868,8.599257884972172
Poço Dantas,57,0.0,1154.0,1,2.631578947368421,6.578947368421052,1.2998266897746968,3.249566724436742
Poço de José de Moura,45,0.0,1281.0,,,,,
Pombal,428,0.03,10262.0,27,9.746495327102805,24.36623831775701,4.064997076593257,10.162492691483141
Prata,50,0.01,1177.0,4,12.120000000000001,30.3,5.1486830926083265,12.871707731520816
Princesa Isabel,312,0.02,7066.0,16,7.846153846153846,19.615384615384617,3.4644777809227283,8.661194452306821
Puxinanã,222,0.03,4189.0,16,11.135135135135135,27.837837837837842,5.901169730245882,14.752924325614705
Queimadas,696,0.04,13893.0,47,10.53448275862069,26.33620689655173,5.277477866551502,13.193694666378754
Quixabá,23,0.01,562.0,1,6.586956521739131,16.467391304347824,2.695729537366548,6.73932384341637
Remígio,289,0.03,5736.0,15,8.019031141868513,20.04757785467128,4.040271966527197,10.100679916317992
Pedro Régis,64,0.0,1764.0,2,4.6875,11.71875,1.7006802721088434,4.251700680272109
Riachão,55,0.0,1084.0,,,,,
Riachão do Bacamarte,64,0.01,1385.0,2,4.734375,11.8359375,2.1877256317689535,5.469314079422383
Riachão do Poço,50,0.0,1374.0,5,15.0,37.5,5.458515283842795,13.646288209606988
Riacho de Santo Antônio,43,0.02,581.0,1,3.558139534883721,8.895348837209303,2.6333907056798624,6.5834767641996566
Riacho dos Cavalos,123,0.0,2590.0,6,7.317073170731707,18.29268292682927,3.4749034749034746,8.687258687258687
Rio Tinto,281,0.03,7476.0,23,12.64590747330961,31.614768683274026,4.753210272873194,11.883025682182986
Salgadinho,45,0.0,1101.0,2,6.666666666666667,16.666666666666664,2.7247956403269753,6.8119891008174385
Salgado de São Félix,132,0.01,3591.0,2,2.295454545454546,5.738636363636364,0.8437761069340017,2.109440267335004
Santa Cecília,100,0.01,2003.0,3,4.545,11.3625,2.2690963554667998,5.6727408886670005
Santa Cruz,78,0.01,1757.0,,,,,
Santa Helena,67,0.0,1719.0,,,,,
Santa Inês,49,0.01,1111.0,1,3.091836734693878,7.729591836734693,1.3636363636363638,3.409090909090909
Santa Luzia,218,0.03,4709.0,12,8.504587155963304,21.26146788990826,3.937141643661074,9.842854109152686
Santana de Mangueira,60,0.0,1636.0,3,7.5,18.75,2.7506112469437656,6.876528117359412
Santana dos Garrotes,78,0.01,2176.0,11,21.365384615384613,53.41346153846154,7.658547794117647,19.146369485294116
Santarém,21,0.07,845.0,,,,,
Santa Rita,1776,0.08,44657.0,219,19.976351351351354,49.94087837837838,7.944555164923752,19.861387912309382
Santa Teresinha,80,0.01,1459.0,8,15.150000000000002,37.875,8.307059629883483,20.767649074708704
Santo André,26,0.18,737.0,1,6.8076923076923075,17.01923076923077,2.401628222523745,6.004070556309362
São Bento,450,0.01,10809.0,28,9.426666666666666,23.566666666666666,3.9245073549819596,9.811268387454898
São Bentinho,50,0.0,1315.0,2,6.0,15.0,2.2813688212927756,5.7034220532319395
São Domingos do Cariri,34,0.0,755.0,2,8.823529411764707,22.058823529411764,3.9735099337748343,9.933774834437086
São Domingos de Pombal,38,0.0,870.0,,,,,
São Francisco,41,0.02,969.0,,,,,
São João do Cariri,59,0.02,1271.0,2,5.186440677966102,12.966101694915256,2.4075531077891426,6.018882769472857
São João do Tigre,50,0.0,1274.0,,,,,
São José da Lagoa Tapada,89,0.01,2246.0,,,,,
São José de Caiana,79,0.0,1915.0,,,,,
São José de Espinharas,46,0.0,1332.0,3,9.782608695652174,24.456521739130434,3.3783783783783785,8.445945945945946
São José dos Ramos,72,0.0,1816.0,2,4.166666666666666,10.416666666666668,1.6519823788546255,4.129955947136564
São José de Piranhas,260,0.02,6086.0,4,2.353846153846154,5.884615384615385,1.005586592178771,2.5139664804469275
São José de Princesa,43,0.0,1264.0,2,6.976744186046512,17.441860465116278,2.3734177215189876,5.9335443037974684
São José do Bonfim,54,0.0,1061.0,4,11.11111111111111,27.77777777777778,5.655042412818096,14.137606032045241
São José do Brejo do Cruz,20,0.0,553.0,1,7.5,18.75,2.7124773960216997,6.78119349005425
São José do Sabugi,62,0.01,1250.0,2,4.887096774193549,12.21774193548387,2.4240000000000004,6.0600000000000005
São José dos Cordeiros,52,0.0,1092.0,1,2.8846153846153846,7.211538461538461,1.3736263736263736,3.434065934065934
São Mamede,100,0.02,2271.0,5,7.6499999999999995,19.125,3.3685601056803174,8.421400264200793
São Miguel de Taipu,84,0.0,2223.0,3,5.357142857142857,13.392857142857142,2.0242914979757085,5.060728744939271
São Sebastião de Lagoa de Roça,169,0.02,3599.0,18,16.29585798816568,40.7396449704142,7.6521255904417895,19.13031397610447
São Sebastião do Umbuzeiro,51,0.01,1003.0,1,2.9705882352941178,7.426470588235294,1.5104685942173481,3.7761714855433697
Sapé,695,0.02,16439.0,47,10.346762589928057,25.866906474820144,4.37435367114788,10.9358841778697
Seridó,189,0.0,3308.0,11,8.73015873015873,21.825396825396826,4.987908101571947,12.469770253929866
Serra Branca,163,0.03,3898.0,15,14.217791411042946,35.54447852760736,5.9453565931246795,14.863391482811698
Serra da Raiz,37,0.01,971.0,3,12.283783783783782,30.70945945945946,4.680741503604532,11.70185375901133
Serra Grande,41,0.0,918.0,1,3.6585365853658534,9.146341463414634,1.6339869281045751,4.0849673202614385
Serra Redonda,104,0.01,2210.0,6,8.740384615384615,21.85096153846154,4.113122171945701,10.282805429864254
Serraria,75,0.01,1850.0,3,6.0600000000000005,15.15,2.4567567567567568,6.141891891891892
Sertãozinho,81,0.01,1452.0,4,7.481481481481482,18.703703703703702,4.173553719008265,10.433884297520661
Sobrado,96,0.01,2475.0,7,11.046875,27.6171875,4.284848484848485,10.712121212121211
Solânea,380,0.03,8478.0,14,5.692105263157894,14.230263157894738,2.551309271054494,6.378273177636235
Soledade,234,0.03,4466.0,18,11.884615384615385,29.71153846153846,6.22704881325571,15.567622033139276
Sossêgo,61,0.0,1037.0,3,7.377049180327869,18.442622950819672,4.339440694310511,10.848601735776278
Sousa,978,0.06,21508.0,1,0.16257668711656442,0.40644171779141103,0.07392598103031431,0.18481495257578578
Sumé,225,0.03,5127.0,10,6.866666666666667,17.166666666666668,3.0134581626682273,7.533645406670567
Campo de Santana,91,0.0,3336.0,14,23.076923076923077,57.692307692307686,6.294964028776978,15.737410071942445
Taperoá,203,0.02,4597.0,17,12.8128078817734,32.0320197044335,5.658037850772243,14.145094626930609
Tavares,180,0.01,4443.0,14,11.783333333333333,29.458333333333332,4.773801485482782,11.934503713706954
Teixeira,214,0.01,4642.0,13,9.203271028037383,23.00817757009346,4.242783283067643,10.606958207669107
Tenório,49,0.0,913.0,3,9.183673469387756,22.95918367346939,4.928806133625411,12.322015334063527
Triunfo,116,0.01,2825.0,1,1.3060344827586208,3.2650862068965516,0.536283185840708,1.34070796460177
Uiraúna,181,0.04,4549.0,1,0.861878453038674,2.1546961325966856,0.3429325126401407,0.8573312816003518
Umbuzeiro,146,0.01,3002.0,4,4.1506849315068495,10.376712328767123,2.0186542305129915,5.046635576282478
Várzea,35,0.03,782.0,3,13.242857142857142,33.107142857142854,5.927109974424552,14.817774936061381
Vieirópolis,49,0.0,1465.0,,,,,
Zabelê,43,0.01,630.0,2,7.046511627906978,17.616279069767444,4.809523809523809,12.023809523809524
Abreu e Lima,1526,0.19,32574.0,74,8.655963302752294,21.639908256880734,4.055074599373733,10.137686498434334
Afogados da Ingazeira,653,0.03,11630.0,71,16.79862174578867,41.99655436447167,9.432072226999141,23.58018056749785
Afrânio,305,0.03,5946.0,11,5.572131147540984,13.93032786885246,2.858224016145308,7.145560040363271
Agrestina,356,0.03,7765.0,10,4.339887640449438,10.849719101123595,1.9896973599484866,4.9742433998712166
Água Preta,551,0.01,11625.0,35,9.623411978221414,24.058529945553538,4.561290322580645,11.403225806451614
Águas Belas,764,0.03,12734.0,31,6.268979057591624,15.672447643979057,3.7611905135856762,9.40297628396419
Alagoinha,174,0.02,4115.0,9,7.913793103448276,19.78448275862069,3.3462940461725394,8.365735115431347
Aliança,611,0.01,12204.0,28,6.942716857610474,17.356792144026187,3.4759095378564404,8.6897738446411
Altinho,239,0.04,6848.0,12,7.8326359832635974,19.581589958159,2.733644859813084,6.834112149532711
Amaraji,337,0.03,7328.0,17,7.793768545994065,19.484421364985167,3.5841975982532754,8.960493995633188
Angelim,157,0.04,3297.0,16,15.898089171974522,39.74522292993631,7.570518653321201,18.926296633303007
Araçoiaba,314,0.03,6392.0,12,5.904458598726114,14.761146496815286,2.9005006257822274,7.251251564455569
Araripina,1592,0.02,26149.0,98,9.418341708542712,23.545854271356788,5.734062488049256,14.335156220123142
Arcoverde,1159,0.09,23494.0,96,13.542709232096636,33.856773080241595,6.680854686302886,16.702136715757216
Barra de Guabiraba,167,0.01,4291.0,8,7.257485029940121,18.143712574850298,2.8245164297366583,7.0612910743416455
Barreiros,852,0.03,13880.0,55,9.973591549295776,24.933978873239436,6.122118155619598,15.305295389048991
Belém de Maria,152,0.01,3804.0,10,9.967105263157896,24.917763157894736,3.982649842271293,9.956624605678234
Belém de São Francisco,355,0.01,6418.0,18,7.6816901408450695,19.204225352112676,4.248987223434091,10.622468058585229
Belo Jardim,1192,0.07,24467.0,45,6.059144295302015,15.147860738255034,2.9519352597376063,7.379838149344014
Betânia,189,0.0,3757.0,7,5.555555555555555,13.88888888888889,2.7947830715996806,6.986957678999202
Bezerros,762,0.05,19215.0,29,5.994094488188977,14.985236220472443,2.377049180327869,5.942622950819672
Bodocó,501,0.01,11283.0,52,15.724550898203592,39.31137724550898,6.982185588939112,17.45546397234778
Bom Conselho,667,0.06,14752.0,37,8.820089955022489,22.050224887556226,3.987933839479393,9.969834598698483
Bom Jardim,479,0.01,12281.0,29,9.172233820459292,22.930584551148225,3.577477404120186,8.943693510300465
Bonito,610,0.03,11900.0,19,4.812295081967213,12.030737704918034,2.4668067226890753,6.16701680672269
Brejão,179,0.07,2850.0,15,13.449720670391063,33.624301675977655,8.447368421052632,21.11842105263158
Brejinho,112,0.0,2309.0,7,9.375,23.4375,4.54742312689476,11.3685578172369
Brejo da Madre de Deus,702,0.03,15685.0,29,6.382478632478633,15.956196581196583,2.8565508447561365,7.141377111890342
Buenos Aires,185,0.0,4072.0,5,4.054054054054054,10.135135135135135,1.8418467583497053,4.604616895874264
Buíque,879,0.02,17322.0,52,9.051194539249147,22.627986348122867,4.59300311742293,11.482507793557327
Cabo de Santo Agostinho,3157,0.2,66114.0,222,12.6575863161229,31.643965790307256,6.044105635720119,15.1102640893003
Cabrobó,569,0.04,10635.0,29,7.9507908611599305,19.876977152899826,4.253878702397743,10.63469675599436
Cachoeirinha,233,0.03,6270.0,14,9.283261802575108,23.20815450643777,3.449760765550239,8.624401913875598
Caetés,411,0.01,8563.0,29,10.689781021897812,26.724452554744527,5.130795282027328,12.826988205068318
Calçado,142,0.01,3315.0,15,16.003521126760564,40.00880281690141,6.855203619909503,17.138009049773757
Calumbi,83,0.01,1794.0,7,12.777108433734941,31.942771084337345,5.911371237458194,14.778428093645486
Camaragibe,2482,0.19,51715.0,214,15.390410958904111,38.47602739726027,7.386444938605821,18.46611234651455
Camocim de São Félix,201,0.03,5784.0,12,9.223880597014924,23.059701492537314,3.2053941908713695,8.013485477178424
Camutanga,131,0.01,2611.0,9,10.408396946564885,26.02099236641221,5.222137112217541,13.055342780543853
Canhotinho,370,0.03,7496.0,26,10.856756756756756,27.141891891891888,5.358858057630736,13.39714514407684
Capoeiras,289,0.01,6100.0,23,12.057093425605537,30.14273356401384,5.712295081967213,14.280737704918032
Carnaíba,284,0.01,5904.0,23,12.269366197183098,30.673415492957744,5.901930894308943,14.754827235772359
Carnaubeira da Penha,305,0.0,3724.0,14,6.885245901639345,17.21311475409836,5.639097744360902,14.097744360902254
Carpina,1103,0.07,26755.0,52,7.566636446056211,18.916591115140527,3.119416931414689,7.798542328536723
Caruaru,5738,0.19,115650.0,468,14.558731265249216,36.39682816312303,7.223346303501946,18.05836575875486
Casinhas,166,0.0,4377.0,6,5.421686746987952,13.55421686746988,2.0562028786840303,5.140507196710075
Catende,593,0.01,13112.0,39,9.963743676222597,24.909359190556494,4.50617754728493,11.265443868212325
Cedro,155,0.01,3582.0,14,13.683870967741937,34.20967741935484,5.921273031825796,14.803182579564488
Chã de Alegria,216,0.02,4306.0,15,10.625,26.5625,5.329772410589874,13.324431026474686
Chã Grande,326,0.02,6777.0,23,10.79447852760736,26.986196319018408,5.192563081009295,12.981407702523242
Condado,374,0.03,8246.0,24,9.914438502673796,24.78609625668449,4.496725685180693,11.241814212951736
Correntes,216,0.01,5534.0,31,21.743055555555557,54.35763888888888,8.486628117094327,21.216570292735817
Cortês,217,0.01,4223.0,14,9.774193548387098,24.43548387096774,5.022495856026522,12.556239640066304
Cumaru,197,0.02,4349.0,14,10.873096446700508,27.18274111675127,4.925270177052196,12.31317544263049
Cupira,395,0.05,7794.0,12,4.784810126582279,11.962025316455696,2.424942263279446,6.062355658198615
Custódia,533,0.02,11027.0,31,8.898686679174483,22.24671669793621,4.301260542305251,10.753151355763126
Dormentes,243,0.06,5449.0,7,4.580246913580247,11.450617283950619,2.042576619563223,5.106441548908057
Escada,1578,0.08,22198.0,42,4.311787072243346,10.779467680608366,3.065141003694027,7.662852509235067
Exu,506,0.01,9981.0,41,12.275691699604744,30.689229249011856,6.223324316200781,15.558310790501952
Feira Nova,297,0.01,6853.0,17,8.671717171717171,21.67929292929293,3.7582080840507803,9.395520210126952
Fernando de Noronha,22,0.26,1033.0,1,8.590909090909092,21.477272727272727,1.8296224588576961,4.57405614714424
Ferreiros,118,0.01,3726.0,10,12.838983050847459,32.097457627118644,4.066022544283414,10.165056360708535
Flores,262,0.0,6700.0,25,14.31297709923664,35.782442748091604,5.597014925373134,13.992537313432836
Floresta,461,0.04,9930.0,46,15.566160520607378,38.915401301518436,7.226586102719034,18.066465256797585
Frei Miguelinho,142,0.01,4369.0,8,8.535211267605634,21.338028169014084,2.77409018081941,6.935225452048524
Gameleira,372,0.01,9881.0,23,9.366935483870966,23.41733870967742,3.5264649326991195,8.816162331747798
Garanhuns,2360,0.21,44651.0,206,15.84279661016949,39.60699152542373,8.373608653781549,20.934021634453874
Glória do Goitá,381,0.04,9773.0,22,9.007874015748031,22.519685039370078,3.511715952112964,8.77928988028241
Goiana,1308,0.1,25614.0,87,10.974770642201834,27.436926605504592,5.604356992269853,14.010892480674633
Granito,116,0.01,2215.0,11,14.366379310344826,35.91594827586207,7.523702031602708,18.809255079006775
Gravatá,1266,0.05,26391.0,51,6.3447867298578196,15.861966824644549,3.043651244742526,7.6091281118563145
Iati,302,0.01,5728.0,21,10.534768211920529,26.336920529801322,5.554294692737431,13.885736731843574
Ibimirim,473,0.01,8852.0,29,9.288583509513742,23.221458773784356,4.963285133303208,12.408212833258021
Ibirajuba,95,0.0,2249.0,2,3.1578947368421053,7.894736842105263,1.3339261894175187,3.334815473543797
Igarassu,1684,0.15,37146.0,90,9.219121140142517,23.04780285035629,4.179454046196091,10.448635115490227
Iguaraci,165,0.01,3469.0,8,7.345454545454547,18.363636363636367,3.493802248486596,8.73450562121649
Inajá,334,0.0,6698.0,19,8.532934131736528,21.33233532934132,4.255001492982981,10.63750373245745
Ingazeira,58,0.01,1365.0,5,13.060344827586206,32.650862068965516,5.549450549450549,13.873626373626372
Ipojuca,1576,0.37,30127.0,108,14.082487309644673,35.20621827411168,7.36681382148903,18.417034553722573
Ipubi,509,0.01,9104.0,39,11.608055009823183,29.02013752455796,6.490004393673111,16.225010984182777
Itacuruba,81,0.01,1467.0,3,5.611111111111111,14.027777777777779,3.0981595092024543,7.745398773006135
Itaíba,352,0.01,8130.0,17,7.316761363636363,18.29190340909091,3.1678966789667893,7.919741697416974
Ilha de Itamaracá,297,0.04,6349.0,15,7.87878787878788,19.696969696969695,3.685619782642936,9.21404945660734
Itambé,472,0.03,11622.0,20,6.546610169491526,16.366525423728813,2.6587506453278267,6.6468766133195665
Itapetim,201,0.01,4058.0,9,6.7835820895522385,16.958955223880594,3.360029571217348,8.400073928043371
Itapissuma,363,0.16,8032.0,15,7.190082644628099,17.97520661157025,3.249501992031872,8.123754980079681
Itaquitinga,258,0.03,5325.0,16,9.581395348837209,23.953488372093023,4.642253521126761,11.605633802816902
Jaboatão dos Guararapes,9819,0.25,229751.0,642,12.259395050412465,30.648487626031162,5.2393678373543535,13.098419593385882
Jaqueira,210,0.02,3787.0,12,8.742857142857142,21.857142857142854,4.84816477422762,12.120411935569052
Jataúba,287,0.01,5127.0,10,5.278745644599303,13.196864111498257,2.954944411936805,7.387361029842013
Jatobá,242,0.06,4609.0,6,3.9421487603305794,9.855371900826446,2.0698633109134303,5.174658277283576
João Alfredo,359,0.01,10267.0,24,10.128133704735376,25.32033426183844,3.541443459627934,8.853608649069837
Joaquim Nabuco,247,0.01,5202.0,11,6.746963562753036,16.86740890688259,3.203575547866205,8.008938869665513
Jucati,192,0.01,3422.0,18,14.203125,35.5078125,7.969023962594973,19.922559906487432
Jupi,299,0.01,4526.0,31,15.707357859531774,39.26839464882943,10.376712328767125,25.941780821917806
Jurema,194,0.01,4503.0,15,11.713917525773198,29.28479381443299,5.046635576282479,12.616588940706198
Lagoa do Carro,237,0.01,5546.0,20,12.784810126582279,31.962025316455694,5.463397042913813,13.65849260728453
Lagoa do Itaenga,395,0.01,6924.0,16,6.136708860759494,15.341772151898732,3.5008665511265167,8.752166377816291
Lagoa do Ouro,159,0.0,4005.0,20,18.867924528301888,47.16981132075472,7.49063670411985,18.726591760299627
Lagoa dos Gatos,192,0.01,4876.0,7,5.5234375,13.80859375,2.1749384741591467,5.4373461853978675
Lagoa Grande,379,0.07,7893.0,30,12.704485488126652,31.761213720316622,6.100342075256557,15.25085518814139
Lajedo,706,0.07,12490.0,45,10.230169971671389,25.57542492917847,5.782626100880705,14.456565252201761
Limoeiro,809,0.03,17713.0,77,14.705191594561187,36.76297898640297,6.716253599051544,16.79063399762886
Macaparana,387,0.01,7829.0,17,6.655038759689923,16.637596899224807,3.289692170136671,8.224230425341679
Machados,189,0.01,4896.0,15,12.023809523809524,30.059523809523807,4.641544117647059,11.603860294117647
Manari,238,0.0,5994.0,24,15.126050420168067,37.81512605042017,6.006006006006006,15.015015015015015
Maraial,231,0.01,3818.0,9,5.902597402597403,14.756493506493506,3.57124148768989,8.928103719224724
Mirandiba,238,0.0,4573.0,15,9.453781512605042,23.634453781512605,4.9201836868576425,12.300459217144105
Moreno,833,0.09,19854.0,43,8.439975990396158,21.0999399759904,3.541100030220611,8.852750075551526
Nazaré da Mata,482,0.04,10269.0,36,11.651452282157678,29.128630705394194,5.468886941279579,13.672217353198949
Olinda,6046,0.33,128397.0,422,13.924743632153492,34.81185908038372,6.55692890020795,16.392322250519868
Orobó,300,0.01,7329.0,13,6.565,16.412499999999998,2.6872697503069998,6.718174375767498
Orocó,304,0.02,4522.0,11,5.536184210526316,13.84046052631579,3.721804511278196,9.30451127819549
Ouricuri,1227,0.02,20916.0,130,16.21026894865526,40.525672371638144,9.50946643717728,23.773666092943202
Palmares,1757,0.04,20535.0,71,6.303927148548663,15.75981787137166,5.393718042366691,13.484295105916729
Palmeirina,110,0.01,2476.0,10,13.772727272727273,34.43181818181818,6.118739903069467,15.296849757673666
Panelas,339,0.02,8064.0,16,7.221238938053097,18.053097345132745,3.0357142857142856,7.589285714285714
Paranatama,200,0.01,3382.0,14,10.605,26.5125,6.27143701951508,15.678592548787698
Parnamirim,296,0.24,6224.0,31,19.479729729729726,48.69932432432433,9.264138817480719,23.1603470437018
Passira,411,0.01,9158.0,25,9.215328467153284,23.03832116788321,4.135728324961782,10.339320812404456
Paudalho,914,0.03,18116.0,49,8.282822757111598,20.707056892778997,4.178902627511592,10.44725656877898
Paulista,4303,0.23,105527.0,190,8.146641877759702,20.366604694399257,3.321898661006188,8.30474665251547
Pedra,290,0.02,6603.0,23,12.134482758620688,30.336206896551726,5.329395729213994,13.323489323034986
Pesqueira,1007,0.05,20170.0,59,9.227904667328698,23.069761668321746,4.6070897372335144,11.517724343083787
Petrolândia,693,0.02,11219.0,50,11.03896103896104,27.5974025974026,6.818789553436135,17.046973883590336
Petrolina,6416,0.22,110359.0,460,13.120324189526183,32.80081047381546,7.627832800224721,19.0695820005618
Poção,163,0.02,3468.0,13,12.202453987730062,30.506134969325156,5.735294117647059,14.338235294117649
Pombos,390,0.03,8697.0,20,7.923076923076923,19.807692307692307,3.5529492928596067,8.882373232149018
Primavera,201,0.03,4549.0,9,6.917910447761194,17.294776119402986,3.0567157617058696,7.641789404264674
Quipapá,346,0.01,7982.0,12,5.2543352601156075,13.135838150289016,2.2776246554748183,5.694061638687046
Quixaba,99,0.04,2139.0,7,11.030303030303031,27.575757575757574,5.105189340813464,12.762973352033661
Recife,23506,0.43,529085.0,1520,13.870501148642896,34.67625287160725,6.162336864586975,15.40584216146744
Riacho das Almas,346,0.06,6279.0,7,3.216763005780347,8.041907514450868,1.7725752508361206,4.431438127090301
Ribeirão,883,0.03,15320.0,22,3.849377123442809,9.623442808607024,2.2186684073107052,5.546671018276763
Rio Formoso,395,0.03,7637.0,13,5.084810126582279,12.712025316455696,2.62995940814456,6.574898520361398
Sairé,115,0.04,3415.0,4,5.426086956521739,13.56521739130435,1.8272327964860908,4.568081991215227
Salgadinho,68,0.0,3111.0,3,6.61764705882353,16.544117647058822,1.4464802314368372,3.6162005785920925
Salgueiro,1055,0.05,18939.0,87,12.988151658767775,32.470379146919434,7.235070489466181,18.08767622366545
Saloá,250,0.01,4835.0,18,10.908,27.27,5.6401240951396066,14.100310237849017
Sanharó,307,0.02,7721.0,13,6.478827361563518,16.197068403908794,2.576091179898977,6.440227949747442
Santa Cruz,264,0.02,4403.0,14,8.113636363636365,20.28409090909091,4.864864864864866,12.162162162162163
Santa Cruz da Baixa Verde,182,0.0,3724.0,6,4.945054945054945,12.362637362637363,2.4167561761546725,6.041890440386681
Santa Cruz do Capibaribe,1399,0.09,34619.0,40,4.674767691208006,11.686919228020013,1.8891360235708716,4.722840058927179
Santa Filomena,185,0.0,4169.0,14,11.351351351351353,28.37837837837838,5.0371791796593905,12.592947949148478
Santa Maria da Boa Vista,809,0.03,12866.0,9,1.7187886279357232,4.296971569839307,1.0807554795585264,2.701888698896316
Santa Maria do Cambucá,168,0.01,4178.0,7,6.3125,15.78125,2.5382958353279084,6.34573958831977
Santa Terezinha,159,0.01,3499.0,12,11.433962264150942,28.58490566037736,5.195770220062875,12.989425550157188
São Benedito do Sul,151,0.01,4916.0,5,5.016556291390729,12.54139072847682,1.5408868999186331,3.8522172497965825
São Bento do Una,803,0.02,17488.0,25,4.763387297633873,11.908468244084682,2.1872140896614822,5.468035224153706
São Caitano,483,0.04,11715.0,23,7.428571428571429,18.571428571428573,3.062740076824584,7.6568501920614604
São João,333,0.01,7044.0,33,15.013513513513512,37.53378378378378,7.097529812606473,17.743824531516182
São Joaquim do Monte,356,0.02,6528.0,17,7.306179775280899,18.26544943820225,3.984375,9.960937500000002
São José da Coroa Grande,381,0.02,6501.0,20,8.031496062992126,20.078740157480315,4.706968158744809,11.767420396862022
São José do Belmonte,578,0.01,10250.0,30,7.863321799307959,19.658304498269896,4.434146341463415,11.085365853658535
São José do Egito,458,0.01,10136.0,41,13.562227074235809,33.90556768558952,6.128157063930544,15.32039265982636
São Lourenço da Mata,1755,0.11,36127.0,130,12.333333333333334,30.833333333333336,5.991363799928032,14.97840949982008
São Vicente Ferrer,242,0.01,5623.0,16,10.016528925619836,25.041322314049587,4.3108660857193675,10.777165214298417
Serra Talhada,1460,0.05,27350.0,86,9.277397260273974,23.193493150684933,4.952468007312615,12.381170018281537
Serrita,253,0.0,5788.0,20,11.857707509881422,29.64426877470356,5.183137525915687,12.95784381478922
Sertânia,407,0.03,10983.0,21,7.971744471744471,19.92936117936118,2.954110898661568,7.38527724665392
Sirinhaém,743,0.04,14212.0,31,6.508748317631224,16.271870794078065,3.4027582324795946,8.506895581198988
Moreilândia,173,0.01,3435.0,11,9.632947976878613,24.082369942196532,4.851528384279475,12.128820960698691
Solidão,114,0.0,1797.0,8,10.526315789473683,26.31578947368421,6.67779632721202,16.69449081803005
Surubim,884,0.04,20056.0,63,11.117647058823529,27.794117647058826,4.900279218189071,12.250698045472676
Tabira,420,0.01,8561.0,29,10.460714285714285,26.151785714285715,5.131993925943231,12.829984814858078
Tacaimbó,154,0.02,3997.0,14,13.90909090909091,34.77272727272728,5.359019264448337,13.397548161120842
Tacaratu,336,0.01,7185.0,13,5.861607142857142,14.654017857142856,2.741127348643006,6.852818371607515
Tamandaré,390,0.03,7263.0,17,6.734615384615385,16.836538461538463,3.616274266831888,9.040685667079721
Taquaritinga do Norte,346,0.02,8790.0,5,2.2109826589595376,5.527456647398844,0.870307167235495,2.1757679180887375
Terezinha,110,0.01,2163.0,7,9.640909090909092,24.102272727272727,4.902912621359223,12.257281553398059
Terra Nova,144,0.01,3048.0,7,7.364583333333334,18.411458333333332,3.4793307086614176,8.698326771653543
Timbaúba,810,0.04,17199.0,42,8.088888888888889,20.222222222222225,3.809523809523809,9.523809523809526
Toritama,584,0.1,14128.0,16,4.52054794520548,11.301369863013697,1.868629671574179,4.6715741789354475
Tracunhaém,209,0.01,4475.0,8,5.799043062200957,14.497607655502392,2.7083798882681567,6.770949720670392
Trindade,598,0.01,9124.0,49,12.413879598662207,31.034698996655518,8.136234107847436,20.34058526961859
Triunfo,190,0.04,4685.0,11,9.031578947368422,22.57894736842105,3.6627534685165424,9.156883671291355
Tupanatinga,308,0.02,8010.0,12,5.961038961038961,14.902597402597403,2.292134831460674,5.730337078651686
Tuparetama,119,0.01,2422.0,6,7.6386554621848735,19.096638655462186,3.7530966143682907,9.382741535920728
Venturosa,265,0.02,5508.0,14,8.08301886792453,20.20754716981132,3.8888888888888893,9.722222222222223
Verdejante,147,0.01,2811.0,10,10.306122448979592,25.765306122448976,5.389541088580576,13.47385272145144
Vertente do Lério,107,0.04,2389.0,6,8.74766355140187,21.869158878504674,3.9179573043114275,9.79489326077857
Vertentes,389,0.02,6105.0,8,3.1465295629820056,7.866323907455013,2.004914004914005,5.012285012285012
Vicência,401,0.01,10823.0,21,7.933915211970074,19.834788029925186,2.9395731312944657,7.348932828236164
Vitória de Santo Antão,2094,0.1,44372.0,150,11.81948424068768,29.548710601719197,5.577841882268098,13.944604705670242
Xexéu,298,0.01,4759.0,15,7.625838926174497,19.06459731543624,4.775162849338097,11.93790712334524
