nome_municipio,numero_de_nascidos_vivos_no_municipio,cobertura_saude_suplementar,total_mulheres,numero_internacoes_por_abortamento,taxa_de_abortos_inseguros_por_100_nascidos_vivos_2,taxa_de_abortos_inseguros_por_100_nascidos_vivos_5,taxa_de_abortos_inseguros_por_1000_mulheres_ferteis_2,taxa_de_abortos_inseguros_por_1000_mulheres_ferteis_5
Macaíba,829,0.1,24161.0,12,2.388419782870929,5.9710494571773225,0.819502504035429,2.048756260088573
Macau,255,0.14,9746.0,112,75.10588235294118,187.76470588235296,19.651138928791298,49.12784732197825
Major Sales,61,0.01,1082.0,2,4.967213114754099,12.418032786885245,2.800369685767098,7.000924214417745
Marcelino Vieira,89,0.01,2493.0,3,5.106741573033708,12.76685393258427,1.8231046931407942,4.557761732851986
Martins,71,0.02,2433.0,,,,,
Maxaranguape,126,0.02,3388.0,1,1.2142857142857142,3.0357142857142856,0.4515938606847698,1.1289846517119244
Messias Targino,48,0.0,1352.0,2,6.25,15.625,2.2189349112426036,5.547337278106508
Montanhas,131,0.02,3528.0,7,8.175572519083971,20.438931297709924,3.035714285714286,7.589285714285715
Monte Alegre,266,0.03,6803.0,22,12.778195488721805,31.945488721804516,4.996325150668823,12.490812876672058
Monte das Gameleiras,34,0.01,722.0,,,,,
Mossoró,3819,0.21,92023.0,341,16.20620581304006,40.51551453260016,6.72565554263608,16.8141388565902
Natal,12209,0.38,285008.0,555,9.409861577524776,23.52465394381194,4.030939482400494,10.077348706001235
Nísia Floresta,357,0.03,7759.0,29,12.550420168067228,31.376050420168067,5.774584353653822,14.436460884134554
Nova Cruz,494,0.03,11593.0,29,9.069838056680162,22.674595141700404,3.864832226343483,9.662080565858709
Olho-d'Água do Borges,48,0.01,1236.0,,,,,
Ouro Branco,63,0.02,1372.0,1,2.4285714285714284,6.071428571428571,1.1151603498542275,2.7879008746355685
Paraná,48,0.02,1142.0,1,3.1875,7.968750000000001,1.339754816112084,3.3493870402802104
Paraú,40,0.04,1184.0,,,,,
Parazinho,75,0.03,1534.0,,,,,
Parelhas,347,0.02,6481.0,27,11.904899135446687,29.762247838616716,6.374016355500695,15.935040888751736
Rio do Fogo,181,0.02,3221.0,2,1.69060773480663,4.226519337016574,0.9500155231294629,2.3750388078236573
Passa e Fica,177,0.0,3797.0,14,11.864406779661017,29.66101694915254,5.530682117461154,13.826705293652884
Passagem,45,0.01,936.0,4,13.466666666666669,33.666666666666664,6.474358974358975,16.185897435897438
Patu,130,0.01,3823.0,10,11.653846153846153,29.134615384615387,3.9628563955009155,9.907140988752289
Santa Maria,44,0.14,1535.0,5,19.431818181818183,48.57954545454547,5.570032573289902,13.925081433224758
Pau dos Ferros,384,0.06,9336.0,9,3.7265625000000004,9.31640625,1.532776349614396,3.8319408740359897
Pedra Grande,56,0.02,1131.0,,,,,
Pedra Preta,36,0.01,763.0,,,,,
Pedro Avelino,77,0.04,2017.0,3,6.077922077922078,15.194805194805197,2.320277640059494,5.800694100148736
Pedro Velho,227,0.02,4367.0,17,11.458149779735685,28.64537444933921,5.956033890542707,14.890084726356768
Pendências,130,0.09,4482.0,14,17.607692307692307,44.019230769230774,5.1070950468540826,12.767737617135207
Pilões,33,0.02,1063.0,,,,,
Poço Branco,217,0.01,4569.0,1,0.6981566820276498,1.7453917050691246,0.33158240315167437,0.8289560078791859
Portalegre,106,0.01,2248.0,,,,,
Porto do Mangue,69,0.01,1725.0,4,8.782608695652176,21.956521739130437,3.5130434782608697,8.782608695652174
Presidente Juscelino,147,0.01,2749.0,6,6.183673469387755,15.45918367346939,3.306656966169516,8.26664241542379
Pureza,117,0.01,2715.0,,,,,
Rafael Fernandes,59,0.01,1475.0,2,5.135593220338984,12.838983050847459,2.0542372881355937,5.135593220338983
Rafael Godeiro,58,0.01,926.0,2,5.224137931034483,13.060344827586206,3.272138228941685,8.180345572354211
Riacho da Cruz,45,0.02,988.0,2,6.800000000000001,17.0,3.097165991902834,7.742914979757085
Riacho de Santana,56,0.0,1234.0,3,8.035714285714286,20.089285714285715,3.646677471636953,9.116693679092382
Riachuelo,103,0.03,2332.0,15,22.5,56.25,9.937821612349914,24.844554030874786
Rodolfo Fernandes,58,0.01,1391.0,3,7.836206896551724,19.590517241379313,3.2674335010783606,8.168583752695902
Tibau,55,0.01,1221.0,3,8.263636363636364,20.65909090909091,3.722358722358722,9.305896805896808
Ruy Barbosa,45,0.01,1090.0,3,10.1,25.25,4.169724770642202,10.424311926605505
Santa Cruz,584,0.04,12082.0,42,11.21917808219178,28.04794520547945,5.422943221320973,13.557358053302433
Santana do Matos,151,0.02,4166.0,8,8.105960264900663,20.264900662251655,2.9380700912145947,7.345175228036486
Santana do Seridó,29,0.01,818.0,1,5.224137931034483,13.060344827586206,1.852078239608802,4.630195599022005
Santo Antônio,329,0.02,7183.0,28,13.021276595744682,32.5531914893617,5.964081859947098,14.910204649867744
São Bento do Norte,48,0.03,879.0,,,,,
São Bento do Trairí,59,0.0,1251.0,8,20.33898305084746,50.847457627118644,9.592326139088728,23.980815347721823
São Fernando,49,0.02,1064.0,,,,,
São Francisco do Oeste,44,0.01,1224.0,,,,,
São Gonçalo do Amarante,1690,0.1,31518.0,110,10.739644970414203,26.849112426035504,5.758614125261756,14.39653531315439
São João do Sabugi,72,0.02,1801.0,,,,,
São José de Mipibu,680,0.05,13250.0,72,16.676470588235297,41.69117647058824,8.558490566037737,21.39622641509434
São José do Campestre,176,0.02,3874.0,5,4.346590909090909,10.866477272727272,1.9747031491997935,4.936757872999483
São José do Seridó,49,0.02,1392.0,,,,,
São Miguel,386,0.02,7106.0,7,2.774611398963731,6.936528497409326,1.507177033492823,3.767942583732058
São Miguel do Gostoso,87,0.02,2833.0,2,3.517241379310345,8.793103448275863,1.0801270737733852,2.700317684433463
São Paulo do Potengi,192,0.04,5163.0,12,9.749999999999998,24.375000000000004,3.6257989540964553,9.06449738524114
São Pedro,81,0.03,1811.0,5,9.537037037037038,23.84259259259259,4.265599116510216,10.663997791275538
São Rafael,88,0.01,2419.0,2,3.4431818181818183,8.607954545454545,1.2525837122778007,3.131459280694502
São Tomé,103,0.02,3241.0,7,10.398058252427186,25.995145631067963,3.304535637149028,8.26133909287257
São Vicente,66,0.11,1986.0,1,2.5227272727272725,6.3068181818181825,0.838368580060423,2.0959214501510575
Senador Elói de Souza,75,0.01,1768.0,,,,,
Senador Georgino Avelino,81,0.01,1307.0,8,14.962962962962964,37.407407407407405,9.273144605967866,23.182861514919665
Serra de São Bento,75,0.01,1740.0,3,6.0600000000000005,15.15,2.612068965517241,6.530172413793104
Serra do Mel,194,0.05,3307.0,11,8.93041237113402,22.326030927835053,5.23888720895071,13.097218022376776
Serra Negra do Norte,88,0.01,2434.0,,,,,
Serrinha,108,0.01,1942.0,6,8.416666666666666,21.041666666666668,4.680741503604532,11.70185375901133
Serrinha dos Pintos,38,0.01,1400.0,2,7.973684210526316,19.93421052631579,2.1642857142857146,5.4107142857142865
Severiano Melo,78,0.01,1572.0,4,7.76923076923077,19.423076923076923,3.854961832061069,9.63740458015267
Sítio Novo,71,0.01,1552.0,3,6.401408450704225,16.003521126760564,2.9284793814432986,7.321198453608249
Taboleiro Grande,47,0.01,743.0,,,,,
Taipu,149,0.02,3647.0,1,1.0268456375838926,2.5671140939597317,0.41952289553057304,1.0488072388264327
Tangará,228,0.02,4571.0,9,6.039473684210526,15.098684210526315,3.0124699190549116,7.531174797637278
Tenente Ananias,157,0.01,3087.0,5,4.824840764331211,12.062101910828025,2.4538386783284745,6.134596695821186
Tenente Laurentino Cruz,114,0.01,1765.0,5,6.644736842105263,16.611842105263158,4.291784702549575,10.729461756373938
Tibau do Sul,187,0.08,3947.0,17,14.727272727272728,36.81818181818182,6.977451228781353,17.443628071953384
Timbaúba dos Batistas,21,0.01,716.0,,,,,
Touros,405,0.02,9909.0,5,1.8888888888888888,4.722222222222222,0.7720254314259763,1.9300635785649412
Triunfo Potiguar,47,0.01,992.0,2,6.446808510638298,16.117021276595743,3.054435483870968,7.636088709677419
Umarizal,123,0.02,3368.0,10,12.439024390243903,31.097560975609756,4.542755344418052,11.35688836104513
Upanema,196,0.02,4191.0,14,10.928571428571429,27.321428571428573,5.110952040085898,12.777380100214748
Várzea,64,0.03,1584.0,7,16.8984375,42.24609375,6.827651515151515,17.06912878787879
Venha-Ver,53,0.0,1246.0,,,,,
Vera Cruz,153,0.02,3710.0,7,7.000000000000001,17.5,2.8867924528301887,7.216981132075472
Viçosa,22,0.03,543.0,1,7.0227272727272725,17.556818181818183,2.845303867403315,7.113259668508288
Vila Flor,39,0.01,993.0,1,3.884615384615385,9.711538461538462,1.5256797583081572,3.814199395770393
Município ignorado - PB,6,,,,,,,
Água Branca,106,0.01,3041.0,9,12.86320754716981,32.158018867924525,4.483722459717198,11.209306149292996
Aguiar,51,0.0,1681.0,,,,,
Alagoa Grande,410,0.02,8856.0,29,10.821951219512195,27.05487804878049,5.010162601626016,12.52540650406504
Alagoa Nova,281,0.03,6197.0,37,20.343416370106763,50.8585409252669,9.224624818460544,23.061562046151362
Alagoinha,223,0.01,4378.0,11,7.473094170403587,18.68273542600897,3.806532663316583,9.516331658291458
Alcantil,85,0.0,1676.0,15,26.47058823529412,66.17647058823529,13.424821002386635,33.56205250596659
Algodão de Jandaíra,39,0.0,716.0,2,7.6923076923076925,19.230769230769234,4.189944134078212,10.47486033519553
Alhandra,404,0.02,6268.0,25,9.467821782178218,23.669554455445542,6.1024250159540525,15.25606253988513
São João do Rio do Peixe,181,0.01,5526.0,14,11.718232044198896,29.295580110497237,3.8382193268186753,9.595548317046688
Amparo,44,0.01,662.0,3,10.329545454545453,25.823863636363637,6.865558912386707,17.16389728096677
Aparecida,100,0.01,2339.0,,,,,
Araçagi,231,0.01,5268.0,17,11.14935064935065,27.873376623376622,4.888952164009111,12.22238041002278
Arara,158,0.01,3745.0,6,5.753164556962025,14.382911392405065,2.427236315086782,6.068090787716956
Araruna,242,0.01,6033.0,17,10.642561983471074,26.606404958677686,4.269020387866733,10.672550969666831
Areia,355,0.04,7390.0,27,11.864788732394366,29.661971830985916,5.699594046008119,14.248985115020298
Areia de Baraúnas,25,0.0,624.0,1,6.0,15.0,2.403846153846154,6.009615384615385
Areial,112,0.01,2060.0,8,10.821428571428573,27.053571428571427,5.883495145631069,14.70873786407767
Aroeiras,276,0.01,5976.0,31,17.01630434782609,42.54076086956521,7.858935742971888,19.64733935742972
Assunção,66,0.01,1137.0,5,11.477272727272728,28.693181818181817,6.662269129287599,16.655672823218996
Baía da Traição,171,0.01,2634.0,12,10.631578947368421,26.57894736842105,6.902050113895216,17.255125284738043
Bananeiras,284,0.03,6886.0,8,4.352112676056338,10.880281690140846,1.794946267789718,4.487365669474295
Baraúna,72,0.0,1338.0,5,10.416666666666668,26.041666666666668,5.605381165919282,14.013452914798206
Barra de Santana,109,0.01,2446.0,16,22.238532110091743,55.596330275229356,9.910057236304171,24.775143090760427
Barra de Santa Rosa,175,0.01,4310.0,15,12.985714285714286,32.464285714285715,5.27262180974478,13.18155452436195
Barra de São Miguel,76,0.02,1643.0,8,16.105263157894736,40.26315789473684,7.449786975045648,18.624467437614122
Bayeux,1309,0.05,35031.0,113,13.596256684491978,33.99064171122995,5.080500128457651,12.70125032114413
Belém,225,0.03,5333.0,14,9.613333333333333,24.033333333333335,4.055878492405775,10.139696231014439
Belém do Brejo do Cruz,83,0.0,2164.0,2,3.614457831325301,9.036144578313253,1.3863216266173752,3.465804066543438
Bernardino Batista,53,0.0,1004.0,2,5.660377358490567,14.150943396226415,2.9880478087649402,7.470119521912351
Boa Ventura,59,0.01,1721.0,1,2.567796610169492,6.419491525423729,0.8803021499128415,2.200755374782103
Boa Vista,112,0.07,2036.0,18,25.794642857142858,64.48660714285715,14.189587426326131,35.473968565815326
Bom Jesus,33,0.01,734.0,1,4.590909090909092,11.477272727272728,2.064032697547684,5.16008174386921
Bom Sucesso,51,0.02,1496.0,3,9.0,22.5,3.068181818181818,7.670454545454545
Bonito de Santa Fé,165,0.0,3499.0,5,4.545454545454546,11.363636363636363,2.1434695627322093,5.358673906830523
Boqueirão,267,0.03,5387.0,27,15.62359550561798,39.05898876404495,7.743642101355115,19.35910525338779
Igaracy,58,0.01,1901.0,1,2.6120689655172415,6.530172413793103,0.7969489742240927,1.9923724355602317
Borborema,77,0.01,1575.0,3,5.902597402597403,14.756493506493506,2.8857142857142857,7.214285714285714
Brejo do Cruz,163,0.01,4284.0,8,7.43558282208589,18.588957055214724,2.829131652661065,7.072829131652661
Brejo dos Santos,99,0.01,1873.0,4,6.121212121212122,15.303030303030305,3.235451147891084,8.08862786972771
Caaporã,387,0.04,7005.0,17,6.852713178294574,17.131782945736436,3.785867237687366,9.464668094218416
Cabaceiras,61,0.01,1545.0,4,9.934426229508198,24.83606557377049,3.9223300970873787,9.805825242718447
Cabedelo,906,0.19,20899.0,29,5.7135761589403975,14.283940397350992,2.4769127709459786,6.192281927364945
Cachoeira dos Índios,119,0.0,2916.0,9,11.344537815126051,28.361344537815125,4.62962962962963,11.574074074074073
Cacimba de Areia,31,0.01,1149.0,1,4.887096774193549,12.21774193548387,1.318537859007833,3.2963446475195823
Cacimba de Dentro,231,0.0,5141.0,14,9.090909090909092,22.727272727272727,4.08480840303443,10.212021007586072
Cacimbas,134,0.0,2139.0,9,10.074626865671641,25.186567164179102,6.311360448807854,15.778401122019634
Caiçara,103,0.01,2270.0,6,8.825242718446603,22.063106796116504,4.004405286343612,10.01101321585903
Cajazeiras,912,0.04,19520.0,61,10.43421052631579,26.085526315789476,4.875,12.1875
Cajazeirinhas,54,0.0,951.0,2,5.555555555555555,13.88888888888889,3.1545741324921135,7.886435331230284
Caldas Brandão,69,0.03,1830.0,5,11.195652173913045,27.98913043478261,4.221311475409837,10.55327868852459
Camalaú,64,0.01,1762.0,7,16.5703125,41.42578125,6.018728717366629,15.046821793416573
Campina Grande,6199,0.2,132516.0,646,18.757864171640588,46.89466042910147,8.774789459386035,21.93697364846509
Capim,99,0.0,1834.0,3,4.545454545454546,11.363636363636363,2.4536532170119956,6.134133042529989
Caraúbas,59,0.01,1158.0,3,7.703389830508474,19.258474576271187,3.9248704663212433,9.812176165803109
Carrapateira,27,0.01,758.0,1,5.611111111111112,14.027777777777779,1.9986807387862802,4.996701846965699
Casserengue,86,0.0,2193.0,4,6.976744186046512,17.441860465116278,2.7359781121751023,6.839945280437757
Catingueira,74,0.01,1483.0,2,4.094594594594595,10.236486486486488,2.043155765340526,5.107889413351315
Catolé do Rocha,401,0.02,9368.0,40,15.261845386533668,38.15461346633416,6.5328778821520075,16.332194705380015
Caturité,83,0.06,1395.0,4,7.662650602409639,19.156626506024097,4.559139784946237,11.397849462365592
Conceição,220,0.01,5794.0,9,6.197727272727273,15.494318181818182,2.3532965136347945,5.883241284086987
Condado,105,0.01,1959.0,3,4.328571428571429,10.821428571428573,2.320061255742726,5.800153139356815
Conde,458,0.02,7331.0,23,7.683406113537117,19.208515283842797,4.8001636884463235,12.000409221115811
Congo,104,0.01,1426.0,11,16.024038461538463,40.06009615384615,11.686535764375876,29.216339410939693
Coremas,221,0.01,4794.0,11,7.5407239819004515,18.851809954751133,3.47622027534418,8.69055068836045
Coxixola,22,0.0,516.0,2,13.636363636363635,34.090909090909086,5.813953488372093,14.534883720930232
Cruz do Espírito Santo,262,0.01,5430.0,25,14.456106870229007,36.14026717557252,6.975138121546961,17.437845303867405
Cubati,90,0.01,2140.0,4,6.733333333333334,16.833333333333332,2.8317757009345796,7.079439252336448
Cuité,250,0.02,6231.0,15,9.18,22.95,3.683196918632643,9.207992296581608
Cuitegi,101,0.01,2158.0,8,12.000000000000002,30.0,5.61631139944393,14.040778498609823
Cuité de Mamanguape,79,0.01,1947.0,3,5.753164556962025,14.382911392405065,2.3343605546995376,5.835901386748845
Curral de Cima,89,0.0,1575.0,3,5.056179775280898,12.640449438202248,2.857142857142857,7.142857142857142
Curral Velho,23,0.01,792.0,,,,,
Damião,65,0.0,1517.0,4,9.230769230769232,23.076923076923077,3.955174686882004,9.88793671720501
Desterro,120,0.01,2534.0,7,8.8375,22.093749999999996,4.185082872928177,10.462707182320441
Vista Serrana,51,0.0,1099.0,,,,,
Diamante,72,0.01,2071.0,2,4.208333333333333,10.520833333333334,1.4630613230323517,3.657653307580879
Dona Inês,151,0.01,3144.0,6,6.019867549668874,15.049668874172188,2.8912213740458017,7.2280534351145045
Duas Estradas,63,0.01,1069.0,3,7.214285714285714,18.035714285714285,4.251637043966324,10.62909260991581
Emas,33,0.01,1070.0,1,4.590909090909092,11.477272727272728,1.4158878504672898,3.539719626168224
Esperança,521,0.03,9919.0,41,12.158349328214971,30.39587332053743,6.386228450448634,15.965571126121587
Fagundes,186,0.01,3399.0,13,10.588709677419356,26.471774193548388,5.794351279788173,14.485878199470433
Frei Martinho,30,0.01,849.0,5,25.25,63.125,8.922261484098941,22.30565371024735
Gado Bravo,100,0.0,2622.0,8,12.0,30.0,4.576659038901602,11.441647597254004
Guarabira,862,0.06,18774.0,44,8.11600928074246,20.29002320185615,3.72643016938319,9.316075423457974
Gurinhém,173,0.01,4366.0,12,10.508670520231215,26.271676300578033,4.163994502977554,10.409986257443885
Gurjão,46,0.01,1004.0,3,9.880434782608695,24.70108695652174,4.526892430278885,11.317231075697212
Ibiara,89,0.01,1770.0,,,,,
Imaculada,168,0.0,3581.0,2,1.7857142857142856,4.464285714285714,0.8377548170901983,2.0943870427254954
Ingá,219,0.02,5514.0,28,19.56164383561644,48.9041095890411,7.769314472252449,19.423286180631123
Itabaiana,338,0.04,7893.0,8,3.6923076923076925,9.230769230769232,1.5811478525275562,3.9528696313188907
Itaporanga,296,0.02,7709.0,,,,,
Itapororoca,259,0.01,5358.0,15,8.774131274131275,21.935328185328185,4.241321388577828,10.603303471444569
Itatuba,170,0.01,3206.0,12,10.694117647058823,26.73529411764706,5.670617592014972,14.176543980037431
Jacaraú,211,0.01,4310.0,7,5.0260663507109005,12.56516587677725,2.460556844547564,6.151392111368909
Jericó,104,0.07,2356.0,4,6.1730769230769225,15.432692307692308,2.724957555178268,6.812393887945671
João Pessoa,11302,0.25,258795.0,879,14.58259600070784,36.456490001769595,6.368457659537472,15.921144148843679
Juarez Távora,124,0.01,2412.0,7,8.55241935483871,21.381048387096772,4.396766169154229,10.991915422885572
Juazeirinho,296,0.01,5357.0,20,10.236486486486488,25.591216216216218,5.656150830688818,14.140377076722046
Junco do Seridó,102,0.01,2134.0,9,13.367647058823529,33.41911764705882,6.389409559512652,15.973523898781629
Juripiranga,175,0.01,3186.0,4,3.462857142857143,8.657142857142858,1.9020715630885123,4.75517890772128
Juru,115,0.01,3051.0,6,7.904347826086957,19.760869565217394,2.9793510324483776,7.448377581120945
Lagoa,62,0.01,1435.0,1,2.4435483870967745,6.108870967741935,1.0557491289198608,2.6393728222996518
Lagoa de Dentro,137,0.01,2250.0,8,8.846715328467154,22.116788321167885,5.386666666666668,13.466666666666667
Lagoa Seca,434,0.04,8500.0,47,16.894009216589865,42.235023041474655,8.625882352941177,21.564705882352943
Lastro,43,0.0,865.0,,,,,
Livramento,84,0.0,2214.0,2,3.571428571428571,8.928571428571429,1.3550135501355014,3.3875338753387534
Logradouro,53,0.0,1263.0,2,5.660377358490567,14.150943396226415,2.375296912114014,5.938242280285036
Lucena,184,0.03,3932.0,12,10.076086956521738,25.190217391304348,4.715157680569684,11.787894201424212
Mãe d'Água,50,0.0,1243.0,2,6.0,15.0,2.413515687851971,6.033789219629927
Malta,77,0.01,1722.0,5,9.837662337662339,24.594155844155843,4.398954703832753,10.99738675958188
Mamanguape,732,0.03,13956.0,51,10.764344262295083,26.910860655737707,5.645958727429063,14.114896818572658
Manaíra,166,0.0,3308.0,2,1.8072289156626504,4.518072289156627,0.9068923821039904,2.267230955259976
Marcação,152,0.0,2471.0,7,6.907894736842106,17.269736842105264,4.24929178470255,10.623229461756374
Mari,279,0.01,6667.0,19,10.31720430107527,25.793010752688172,4.317534123293836,10.79383530823459
Marizópolis,88,0.01,1930.0,1,1.7215909090909092,4.3039772727272725,0.7849740932642488,1.9624352331606216
Massaranduba,185,0.01,4231.0,20,16.37837837837838,40.945945945945944,7.1614275584968095,17.903568896242025
Mataraca,140,0.03,2499.0,9,9.932142857142857,24.830357142857146,5.5642256902761105,13.910564225690278
Matinhas,67,0.0,1354.0,5,11.194029850746269,27.985074626865668,5.539143279172821,13.847858197932053
Mato Grosso,42,0.0,861.0,,,,,
Maturéia,67,0.0,1992.0,7,15.671641791044777,39.17910447761194,5.271084337349397,13.177710843373495
Mogeiro,201,0.01,4305.0,11,8.291044776119403,20.72761194029851,3.8710801393728222,9.677700348432056
Montadas,107,0.03,1554.0,7,10.107476635514018,25.268691588785046,6.95945945945946,17.39864864864865
Monte Horebe,62,0.0,1422.0,1,2.4193548387096775,6.048387096774194,1.0548523206751055,2.6371308016877637
Monteiro,453,0.02,9961.0,64,21.6158940397351,54.03973509933775,9.830338319445838,24.575845798614598
Mulungu,137,0.01,3012.0,10,11.058394160583942,27.645985401459853,5.02988047808765,12.574701195219122
Natuba,100,0.0,3222.0,10,15.0,37.5,4.655493482309125,11.638733705772811
Nazarezinho,108,0.01,2205.0,,,,,
Nova Floresta,159,0.01,3372.0,6,5.716981132075471,14.29245283018868,2.6957295373665477,6.739323843416371
Nova Olinda,90,0.03,1902.0,2,3.4333333333333336,8.583333333333334,1.6246056782334384,4.061514195583596
Nova Palmeira,42,0.01,1371.0,2,7.214285714285714,18.035714285714285,2.2100656455142236,5.525164113785558
Olho d'Água,114,0.01,2209.0,3,3.986842105263158,9.967105263157896,2.0574920778632864,5.143730194658216
Olivedos,62,0.01,1133.0,3,7.330645161290322,18.326612903225808,4.011473962930274,10.028684907325685
Ouro Velho,41,0.01,885.0,1,3.695121951219513,9.237804878048781,1.7118644067796611,4.279661016949153
Parari,26,0.01,530.0,3,17.48076923076923,43.70192307692308,8.575471698113207,21.438679245283023
Passagem,21,0.04,684.0,3,22.285714285714285,55.714285714285715,6.842105263157894,17.105263157894736
Patos,1534,0.05,34663.0,115,11.807366362451107,29.51841590612777,5.225312292646338,13.063280731615844
Paulista,139,1.03,3773.0,9,19.7158273381295,49.289568345323744,7.263450834879407,18.158627087198514
Pedra Branca,46,0.01,1193.0,2,6.586956521739131,16.467391304347824,2.539815590947192,6.34953897736798
Pedra Lavrada,95,0.0,2368.0,7,11.052631578947368,27.631578947368425,4.434121621621621,11.085304054054054
Pedras de Fogo,456,0.03,9037.0,21,7.115131578947369,17.78782894736842,3.590240123934934,8.975600309837334
Piancó,182,0.02,5068.0,14,11.76923076923077,29.423076923076923,4.226519337016575,10.566298342541439
Picuí,269,0.02,5795.0,25,14.219330855018589,35.54832713754647,6.600517687661777,16.501294219154445
Pilar,203,0.09,3727.0,6,4.832512315270936,12.081280788177342,2.632143815401127,6.580359538502818
Pilões,138,0.01,2142.0,9,9.880434782608695,24.70108695652174,6.3655462184873945,15.913865546218487
Pilõezinhos,80,0.01,1608.0,11,20.831249999999997,52.078125,10.363805970149253,25.909514925373134
Pirpirituba,162,0.01,3258.0,10,9.351851851851851,23.37962962962963,4.650092081031307,11.625230202578269
Pitimbu,232,0.01,5659.0,21,13.713362068965518,34.28340517241379,5.622018024385934,14.055045060964835
Pocinhos,247,0.03,5293.0,24,15.012145748987853,37.530364372469634,7.005478934441715,17.51369733610429
Poço Dantas,49,0.0,1159.0,4,12.244897959183673,30.612244897959183,5.176876617773942,12.942191544434857
Poço de José de Moura,44,0.0,1254.0,1,3.4090909090909087,8.522727272727272,1.1961722488038278,2.9904306220095696
Pombal,433,0.03,10301.0,26,9.277136258660509,23.19284064665127,3.899621395980973,9.749053489952432
Prata,46,0.01,1157.0,3,9.880434782608695,24.70108695652174,3.9282627484874673,9.820656871218668
Princesa Isabel,337,0.02,6977.0,5,2.270029673590505,5.675074183976261,1.0964597964741294,2.741149491185323
Puxinanã,211,0.03,4139.0,20,14.644549763033176,36.611374407582936,7.465571394056536,18.66392848514134
Queimadas,671,0.04,13732.0,58,13.48435171385991,33.71087928464978,6.588989222254588,16.472473055636474
Quixabá,24,0.01,544.0,1,6.3125,15.78125,2.7849264705882355,6.962316176470589
Remígio,285,0.03,5640.0,17,9.215789473684211,23.039473684210527,4.656914893617022,11.642287234042554
Pedro Régis,69,0.0,1737.0,6,13.043478260869565,32.608695652173914,5.181347150259067,12.953367875647668
Riachão,45,0.0,1059.0,1,3.3333333333333335,8.333333333333332,1.41643059490085,3.5410764872521248
Riachão do Bacamarte,63,0.0,1355.0,7,16.666666666666664,41.66666666666667,7.749077490774908,19.37269372693727
Riachão do Poço,56,0.0,1339.0,3,8.035714285714286,20.089285714285715,3.3607169529499625,8.401792382374905
Riacho de Santo Antônio,32,0.02,572.0,6,28.6875,71.71875,16.048951048951047,40.12237762237762
Riacho dos Cavalos,115,0.0,2599.0,8,10.434782608695652,26.08695652173913,4.61716044632551,11.542901115813775
Rio Tinto,316,0.03,7447.0,23,11.245253164556964,28.11313291139241,4.771720155767423,11.92930038941856
Salgadinho,47,0.0,1066.0,4,12.76595744680851,31.914893617021278,5.628517823639775,14.071294559099437
Salgado de São Félix,134,0.01,3581.0,2,2.2611940298507465,5.652985074626866,0.8461323652611004,2.115330913152751
Santa Cecília,106,0.01,2006.0,1,1.429245283018868,3.57311320754717,0.7552342971086741,1.8880857427716848
Santa Cruz,74,0.01,1791.0,,,,,
Santa Helena,65,0.0,1749.0,,,,,
Santa Inês,43,0.01,1109.0,2,7.046511627906978,17.616279069767444,2.732191163210099,6.830477908025249
Santa Luzia,168,0.03,4666.0,19,17.473214285714285,43.683035714285715,6.2912558936991,15.728139734247751
Santana de Mangueira,71,0.0,1657.0,,,,,
Santana dos Garrotes,103,0.01,2227.0,3,4.4126213592233015,11.031553398058252,2.0408621463852716,5.1021553659631795
Santarém,25,0.06,842.0,3,19.080000000000002,47.7,5.665083135391924,14.16270783847981
Santa Rita,2257,0.08,41561.0,168,12.05848471422242,30.146211785556055,6.548446861240105,16.371117153100265
Santa Teresinha,54,0.01,1457.0,4,11.222222222222223,28.055555555555557,4.1592312971859995,10.398078242964997
Santo André,38,0.24,752.0,4,19.57894736842105,48.94736842105264,9.893617021276595,24.73404255319149
São Bento,460,0.01,10683.0,12,3.9521739130434783,9.880434782608697,1.7017691659646168,4.254422914911542
São Bentinho,65,0.0,1289.0,,,,,
São Domingos do Cariri,35,0.0,746.0,4,17.142857142857142,42.857142857142854,8.04289544235925,20.10723860589812
São Domingos de Pombal,36,0.0,868.0,,,,,
São Francisco,47,0.02,974.0,,,,,
São João do Cariri,54,0.02,1288.0,8,22.666666666666668,56.666666666666664,9.50310559006211,23.75776397515528
São João do Tigre,69,0.0,1280.0,2,4.3478260869565215,10.869565217391305,2.34375,5.859375
São José da Lagoa Tapada,117,0.01,2262.0,,,,,
São José de Caiana,94,0.0,1909.0,2,3.1914893617021276,7.9787234042553195,1.5715034049240442,3.92875851231011
São José de Espinharas,48,0.0,1344.0,1,3.125,7.8125,1.1160714285714286,2.7901785714285716
São José dos Ramos,75,0.0,1781.0,1,2.0,5.0,0.8422234699606962,2.1055586749017405
São José de Piranhas,248,0.01,6016.0,14,8.55241935483871,21.381048387096772,3.5255984042553195,8.813996010638297
São José de Princesa,32,0.0,1291.0,,,,,
São José do Bonfim,43,0.0,1034.0,2,6.976744186046512,17.441860465116278,2.9013539651837523,7.253384912959381
São José do Brejo do Cruz,21,0.0,543.0,,,,,
São José do Sabugi,55,0.01,1242.0,3,8.263636363636364,20.65909090909091,3.6594202898550723,9.148550724637682
São José dos Cordeiros,45,0.0,1094.0,2,6.666666666666667,16.666666666666664,2.742230347349177,6.855575868372943
